vp_r,vp_t,vp_n,np,wp
220.52252,54.951824,28.875471,115.36658,25.525574
266.62115,38.47126,15.362114,108.875,17.93746
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
243.0552,-30.30639,-49.989204,517.1679,53.25221
239.3738,11.827945,-42.08593,326.43506,44.16238
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
232.4477,20.433817,-21.326647,274.20172,34.60543
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
237.40627,20.760778,-16.576595,308.30838,40.56039
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
281.98215,29.322994,24.305489,357.5013,61.126938
260.61465,11.149506,-30.207424,177.60211,35.748356
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
227.25237,66.850914,-34.170975,213.74034,41.0436
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
262.3358,87.19183,7.7883797,69.17305,8.4464245
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
-1e+31,-1e+31,-1e+31,-1e+31,-1e+31
341.3748,51.329514,39.484123,21.437662,14.154937
262.89633,57.57879,-70.38119,300.62286,61.398193
